facility_id,state_id,lga_id,name,facility_type,address1,address2,phone1,phone2,email,pad_hospital_num,day_dqa,active,processing,national_id,datim_id
2746,36,747,yo Fika General Hospital,Rural,"","","","","",1,12,1,0,,OQYeCajbh5G
2743,36,744,yo Gashua General Hospital,Urban,"","","","","",1,12,1,0,,VUQpWeYseot
2748,36,756,yo Nguru Federal Medical Centre,Urban,"","","","","",1,12,1,0,,LN72HGCti4v
2749,36,757,yo Potiskum General Hospital,Urban,"","","","","",1,12,1,0,,z6APuLTiHAX
685,3,61,ak Ima Abasi Maternity Home Ekeya,Rural,"","","","","",1,12,1,0,,IU4lXhgmRYl
1188,5,101,ba Jamaare General Hospital,Urban,"","","","","",1,12,1,0,,ZbULgMXKgbM
1171,5,92,ba Niima Consultant,Urban,"","","","","",1,12,1,0,,Kw2RkNdIiXq
2812,3,41,ak Caleb Medical Centre,Public,,,,,,1,14,1,0,,""
2814,25,507,"",Private,,,,,,1,14,1,0,,""
2815,25,507,"",,,,,,,1,14,1,0,,""
3075,3,43,ak St. Mary's Hospital, Uruakpan,Public,,,,,,1,12,1,0,,
3076,3,43,ak Ikot Obio Edim Health Centre,Public,,,,,,1,12,1,0,,
3077,3,51,ak Ikot Usop Health Centre,Public,,,,,,1,12,1,0,,
3078,3,53,ak Mbia Obong Ikot Udofia Primary Health Centre,Public,,,,,,1,12,1,0,,
3079,3,59,ak Ikot Itereto Health Center,Public,,,,,,1,12,1,0,,
3080,3,47,ak  Ikot Iko Health Centre or  Nung Oku Health Centre,Public,,,,,,1,12,1,0,,
3081,3,42,ak Uquo Primary Health Centre,Public,,,,,,1,12,1,0,,
3082,3,51,ak  Ikot Akan Primary Health Centre,Public,,,,,,1,12,1,0,,
3083,3,51,ak Edemaya Primary Health Centre,Public,,,,,,1,12,1,0,,
3084,3,54,ak Mbak Atai Operational Base Primary Health Center,Public,,,,,,1,12,1,0,,
3085,3,53,ak Odoro Ikpe Operational Base,Public,,,,,,1,12,1,0,,
3086,3,51,ak Uta Ewa Health Clinic,Public,,,,,,1,12,1,0,,
3087,3,54,ak Ntak Inyang Model Primary Health Center,Public,,,,,,1,12,1,0,,
3088,3,53,ak Usuk Ibakasi Primary Health Centre,Public,,,,,,1,12,1,0,,
3089,3,56,ak Ikot Akpaden Primary Health Center,Public,,,,,,1,12,1,0,,
3090,3,42,ak Afaha Ekpenedi Health Centre,Public,,,,,,1,12,1,0,,
3091,3,53,ak Iwerre Health Centre,Public,,,,,,1,12,1,0,,
3092,3,59,ak Ndiya Primary Health Center,Public,,,,,,1,12,1,0,,
3093,20,373,kn Tiga General Hospital,Public,,,,,,1,12,1,0,,
3094,20,374,kn Bichi General Hospital,Public,,,,,,1,12,1,0,,
3095,20,376,kn Dala Maternal and Child Health Clinic,Public,,,,,,1,12,1,0,,
3096,20,385,kn Gaya General Hospital,Public,,,,,,1,12,1,0,,
3097,20,386,kn Gezewa General Hospital,Public,,,,,,1,12,1,0,,
3098,20,391,kn Karaye Comprehensive Health Center,Public,,,,,,1,12,1,0,,
3099,20,393,kn Comprehensive Health Centre Kiru,Public,,,,,,1,12,1,0,,
3100,20,394,kn Kumbotso Comprehensive Health Center,Public,,,,,,1,12,1,0,,
3101,20,400,kn Ahmadiyya Muslim Hospital,Public,,,,,,1,12,1,0,,
3102,20,400,kn Evangelical Church of West Africa (ECWA) Clinic and Maternity,Public,,,,,,1,12,1,0,,
3103,20,400,kn Mohammad Abdullahi Wase Specialist Hospital Nassarwa,Public,,,,,,1,12,1,0,,
3104,20,406,kn Takai Comprehensive Health Center,Public,,,,,,1,12,1,0,,
3105,20,407,kn Al Noury Specialist Hospital,Public,,,,,,1,12,1,0,,
3106,20,407,kn Aminu Kano Teaching Hospital - Kano,Public,,,,,,1,12,1,0,,
3107,20,409,kn Tsanyawa Comprehensive Health Center,Public,,,,,,1,12,1,0,,
3108,20,410,kn Tudun Wada General Hospital,Public,,,,,,1,12,1,0,,
3109,20,411,kn Mariya Sanusi Primary Health Care,Public,,,,,,1,12,1,0,,
3110,20,411,kn Waziri Shehu Gidado Hospital,Public,,,,,,1,12,1,0,,
3071,3,54,ak West Itam Public Health Center,Public,"","","","","",1,12,1,0,"",""
652,3,56,ak Ikot Idiong Primary Health Centre ,Rural,"","","","","",1,12,1,0,,
704,3,62,ak Nung Oku Ekanem Primary Health Centre,Rural,"","","","","",1,12,1,0,,
696,3,62,ak Ikot Ebidang Health Centre ,Rural,"","","","","",1,12,1,0,,
561,3,48,ak Ekimbuk Primary Health Centre,Rural,"","","","","",1,12,1,0,,
481,3,41,ak Ikot Eso Ekong Health Post ,Rural,"","","","","",1,12,1,0,,
564,3,48,ak Idoro Road Comprehensive Helath Centre  ,Rural,"","","","","",1,12,1,0,,
489,3,42,ak Ebi Ekpi Health Centre ,Rural,"","","","","",1,12,1,0,,
508,3,44,ak Akai Uro Primary Health Centre ,Rural,"","","","","",1,12,1,0,,
567,3,48,ak Ikot Etim Health Centre ,Rural,"","","","","",1,12,1,0,,
576,3,49,ak Ikot Okorota Health Post ,Rural,"","","","","",1,12,1,0,,
445,3,39,ak Abak Itenghe Health Post ,Rural,"","","","","",1,12,1,0,,
764,3,68,ak Mbokpu Eyoima Health Centre ,Rural,"","","","","",1,12,1,0,,
583,3,50,ak Ediene Atai Health Centre ,Rural,"","","","","",1,12,1,0,,
588,3,50,ak Mbiafun Ikot abasi Health Centre ,Rural,"","","","","",1,12,1,0,,
624,3,53,ak Nchana Ebua Health Post ,Rural,"","","","","",1,12,1,0,,
640,3,55,ak Oduo Primary Health Centre,Rural,"","","","","",1,12,1,0,,
633,3,54,ak Mbak Itam 3 Health Centre ,Rural,"","","","","",1,12,1,0,,
645,3,57,ak Ikot Itie Udung Health Centre ,Rural,"","","","","",1,12,1,0,,
784,3,69,ak HU PACE Akwa Ibom State Community Pharmacist,Urban,"","","","","",1,12,1,0,,
539,3,45,ak Women Community Livelihood Foundation (WOCLIF),Urban,"","","","","",1,12,1,0,,
734,3,65,ak Ukukudung Health Post ,Rural,"","","","","",1,12,1,0,,
737,3,66,ak Afaha Ikot Inyang Health Centre ,Rural,"","","","","",1,12,1,0,,
460,3,39,ak Ukpom-Abak Primary Health Centre ,Rural,"","","","","",1,12,1,0,,
834,4,70,an St Marys Hospital,Rural,"","","","","",1,12,1,0,,
513,3,44,ak Ikot Mboho Health Centre ,Rural,"","","","","",1,12,1,0,,
465,3,40,ak Emeroke Health Centre ,Rural,"","","","","",1,12,1,0,,
703,3,62,ak Nung Ndem I Health Centre ,Rural,"","","","","",1,12,1,0,,
566,3,48,ak Ikot Esen Model Health Centre ,Rural,"","","","","",1,12,1,0,,
741,3,66,ak Ikot Odiong Health Post ,Rural,"","","","","",1,12,1,0,,
774,3,69,ak AIDS Care Managers,Urban,"","","","","",1,12,1,0,,
515,3,44,ak Iwukem Primary Health Centre,Rural,"","","","","",1,12,1,0,,
671,3,59,ak Nung Obong Primary Health Centre ,Rural,"","","","","",1,12,1,0,,
822,4,70,an Chiemelie Hospital & Maternity,Rural,"","","","","",1,12,1,0,,
492,3,42,ak Ntak-Inyang Health Post ,Rural,"","","","","",1,12,1,0,,
517,3,44,ak Support Health Redemption Organization (SHERO),Urban,"","","","","",1,12,1,0,,
521,3,45,ak Efa Primary Health Centre ,Rural,"","","","","",1,12,1,0,,
544,3,46,ak Itak Abasi Health Centre ,Rural,"","","","","",1,12,1,0,,
495,3,43,ak Atan Ikot Okoro Health Post ,Rural,"","","","","",1,12,1,0,,
438,2,37,ad Center for Health & Development in Africa(CHEDA),Urban,"","","","","",1,12,1,0,,
692,3,62,ak Atiamkpat Primary Health Centre ,Rural,"","","","","",1,12,1,0,,
549,3,46,ak Ndito Eka Iba Health Centre ,Urban,"","","","","",1,12,1,0,,
733,3,65,ak Uboro Isong Inyang Health Post ,Rural,"","","","","",1,12,1,0,,
540,3,46,ak Atai Health Post ,Rural,"","","","","",1,12,1,0,,
720,3,64,ak Ikot Osute Health Centre ,Rural,"","","","","",1,12,1,0,,
674,3,60,ak Abiakpo Nkap Health Post ,Rural,"","","","","",1,12,1,0,,
474,3,41,ak Esit Urua Health Post ,Rural,"","","","","",1,12,1,0,,
683,3,61,ak Base Okobo Primary Health Centre,Rural,"","","","","",1,12,1,0,,
556,3,47,ak Ikot Iyan Health Centre ,Urban,"","","","","",1,12,1,0,,
680,3,60,ak Nto Ide Health Post ,Rural,"","","","","",1,12,1,0,,
463,3,40,ak Base Okorote Primary Health Centre ,Rural,"","","","","",1,12,1,0,,
1110,4,86,an St. Luke Hospital ,Urban,"","","","","",1,12,1,0,,
1160,5,92,ba Al Amin Hospital,Urban,"","","","","",1,12,1,0,,
1165,5,92,ba Forward in Action for Education, Poverty and Malnutrition,Urban,"","","","","",1,12,1,0,,
1138,4,88,an Referral Health Centre,Rural,"","","","","",1,12,1,0,,
1170,5,92,ba Nassarawa Jahun Primary Health Centre,Urban,"","","","","",1,12,1,0,,
1178,5,92,ba Women Empowerment Initiative,Urban,"","","","","",1,12,1,0,,
1191,5,103,ba Kirfi General Hospital ,Rural,"","","","","",1,12,1,0,,
1196,5,107,ba Tafawa Balewa Our Lady of Apostle (OLA) Clinic ,Rural,"","","","","",1,12,1,0,,
1277,6,116,by Elemebiri Primary Health Centre,Rural,"","","","","",1,12,1,0,,
1556,9,177,cr Positive Development Foundation,Urban,"","","","","",1,12,1,0,,
1294,6,118,by Amarata New Uchenna Hospital ,Urban,"","","","","",1,12,1,0,,
1289,6,117,by Lobia Primary Health Centre,Rural,"","","","","",1,12,1,0,,
1520,9,176,cr Eburutu Brigade Medical Centre,Urban,"","","","","",1,12,1,0,,
1301,6,118,by Girl Child Empowerment and Reproductive Health Initiative (GREP),Urban,"","","","","",1,12,1,0,,
1484,9,174,cr Umuolor Health Post,Rural,"","","","","",1,12,1,0,,
1463,9,174,cr EState Health Post,Rural,"","","","","",1,12,1,0,,
1304,6,118,by I Care Save a Soul,Urban,"","","","","",1,12,1,0,,
1321,6,118,by Synergy Development Initiative,Urban,"","","","","",1,12,1,0,,
1336,9,169,cr Ebom Primary Health Centre,Rural,"","","","","",1,12,1,0,,
948,4,79,an Nwabume Memorial Maternity Umuotu Obosi ,Rural,"","","","","",1,12,1,0,,
893,4,75,an Nworahs Hospital,Urban,"","","","","",1,12,1,0,,
911,4,77,an Rural Women Foundation,Rural,"","","","","",1,12,1,0,,
860,4,73,an neni 1 Primary Health Centre,Rural,"","","","","",1,12,1,0,,
919,4,78,an Ozubule Maternal and Child Health ,Rural,"","","","","",1,12,1,0,,
838,4,70,an Umuona Ijeoma Hospital & Maternity,Rural,"","","","","",1,12,1,0,,
944,4,79,an Nkpor Hossan Hospital ,Urban,"","","","","",1,12,1,0,,
879,4,75,an Be GLAD Foundation,Rural,"","","","","",1,12,1,0,,
858,4,73,an Community Reproductive Referral Health Centre Neni,Rural,"","","","","",1,12,1,0,,
1611,9,179,cr Yala Primary Health Centre,Rural,"","","","","",1,12,1,0,,
1605,9,179,cr Okuni Primary Health Centre,Rural,"","","","","",1,12,1,0,,
1333,9,169,cr Anong Health Centre,Rural,"","","","","",1,12,1,0,,
1303,6,118,by HU PACE Bayelsa State Community Pharmacist,"","","","","","",1,12,1,0,,
1518,9,176,cr Calabar Naval Hospital,Urban,"","","","","",1,12,1,0,,
1530,9,176,cr Ikot Omin Poly Clinic,Urban,"","","","","",1,12,1,0,,
1334,9,169,cr Anony-Ezeke Primary Health Centre,Rural,"","","","","",1,12,1,0,,
1120,4,87,an Gods EState Specialist Hospital and Maternity,Urban,"","","","","",1,12,1,0,,
1103,4,86,an Oscon Specialist Hospital and Maternity ,Urban,"","","","","",1,12,1,0,,
1112,4,86,an The Lords Glory Hospital & Maternity,Urban,"","","","","",1,12,1,0,,
1090,4,86,an HU PACE Anambra State Community Pharmacist,Urban,"","","","","",1,12,1,0,,
1071,4,85,an Okpoko Living Spring Hospital and Maternity and Children Welfare Centre,Rural,"","","","","",1,12,1,0,,
1069,4,85,an Okpoko Gods Will Hospital and Maternity,Rural,"","","","","",1,12,1,0,,
1017,4,83,an Inyaba Health Centre  Nnewi,Rural,"","","","","",1,12,1,0,,
1057,4,85,an New Life Hospital and Maternity Atani Road,Urban,"","","","","",1,12,1,0,,
1073,4,85,an Onyinyechukwu Maternity,Rural,"","","","","",1,12,1,0,,
1079,4,85,an Somtoochukwu Maternity Clinic,Rural,"","","","","",1,12,1,0,,
1033,4,84,an St. Lukes Hospital Annex Ukpor,Rural,"","","","","",1,12,1,0,,
1018,4,83,an Ndiakwu Health Centre Otolo Nnewi ,Rural,"","","","","",1,12,1,0,,
1047,4,85,an Edmunds Specialist Hospital,Rural,"","","","","",1,12,1,0,,
958,4,75,an St Michaels Hospital & Maternity,Urban,"","","","","",1,12,1,0,,
1010,4,83,an ADONHACDC,Urban,"","","","","",1,12,1,0,,
454,3,39,ak Itung Health Centre,Urban,"","","","","",1,12,1,0,,gnxxwqpTf3X
2819,3,42,ak Cottage Hospital Ekpene Obo,Public,,,,,,1,14,1,0,,
464,3,40,ak Eastern Obolo General Hospital,Rural,"","","","","",1,12,1,0,,GO2iAzgVzBU
470,3,41,ak Afaha Atai Health Post,Urban,"","","","","",1,12,1,0,,xaYSBSgPeVX
472,3,41,ak Assurance Medical Centre,Urban,"","","","","",1,12,1,0,,fc0MYftIYVB
476,3,41,ak HillCrest Medical Centre,Urban,"","","","","",1,12,1,0,,LHw5GBtnqMk
502,3,43,ak Odoro Ikot 1 Health Centre,Rural,"","","","","",1,12,1,0,,lMqXHG71k4Q
504,3,43,ak Okon Health Centre,Rural,"","","","","",1,12,1,0,,wNQJhfnrVVq
497,3,43,ak Ekpenyong II Health Post,Rural,"","","","","",1,12,1,0,,Kpr1M6dAUmb
509,3,44,ak Atan Eka Uruk Eshiet Health Centre,Rural,"","","","","",1,12,1,0,,ZUkM9YGpwkm
519,3,44,ak Utu Etum Ekpo Health Centre,Rural,"","","","","",1,12,1,0,,LcGrgMO5M2d
520,3,45,ak Edem Ekpat Primary Health Centre,Rural,"","","","","",1,12,1,0,,XhKgAGEU5fj
526,3,45,ak Ikot Ekan Primary Health Centre,Rural,"","","","","",1,12,1,0,,baR2oJsU8MI
531,3,45,ak Ikot Udo Otto Primary Health Centre,Rural,"","","","","",1,12,1,0,,zZo4pj5KBCu
532,3,45,ak Iwo Eto Primary Health Centre,Rural,"","","","","",1,12,1,0,,ijBd9t7DyL1
449,3,39,ak Ibanang Ediene Abak Primary Health Centre,Rural,"","","","","",1,12,1,0,,lohuoidf5rG
2813,3,69,ak Utibeima specialist hospital,Public,,,,,,1,14,1,0,,
453,3,39,ak Ikot Ossom Health Post,Rural,"","","","","",1,12,1,0,,BEqXqPmwykq
2818,3,43,ak Ikpe Annang General Hospital,Public,,,,,,1,14,1,0,,
533,3,45,ak Mbioto 1Comprehensive Health Centre,Rural,"","","","","",1,12,1,0,,gVemQXSiRTd
530,3,45,ak Ikot Udo Abia Primary Health Centre,Rural,"","","","","",1,12,1,0,,VnA1caXcC7n
528,3,45,ak Ikot Inyang Primary Health Centre,Rural,"","","","","",1,12,1,0,,PrWN7ZUHlzF
527,3,45,ak Ikot Esen Oku Primary Health Centre,Rural,"","","","","",1,12,1,0,,VKptkUDx9ND
525,3,45,ak Ikot Akpan Ntembom Primary Health Centre,Rural,"","","","","",1,12,1,0,,ZAsSMdMGKat
522,3,45,ak Ekpene Ukpa Primary Health Centre,Rural,"","","","","",1,12,1,0,,KTW5UQF2OD5
516,3,44,ak Obong Ntak Health Centre,Rural,"","","","","",1,12,1,0,,wuoPmz7EvdY
514,3,44,ak Ikpe Annang Health Post,Rural,"","","","","",1,12,1,0,,iypdaZyudw5
503,3,43,ak Odoro Ikot 11 Health Centre,Rural,"","","","","",1,12,1,0,,WiqCm2GmEvS
487,3,41,ak Udeme-jehovah Clinic,Urban,"","","","","",1,12,1,0,,IaNny2vulFc
486,3,41,ak Solution Clinic and Maternity,Urban,"","","","","",1,12,1,0,,vx7rnLJgZJN
482,3,41,ak Mkpok Model Health Centre,Rural,"","","","","",1,12,1,0,,O7xibtFB8Ye
477,3,41,ak Idua Health Clinic,Urban,"","","","","",1,12,1,0,,Z2VrPnxtorL
483,3,41,ak Odio Health Centre,Rural,"","","","","",1,12,1,0,,Y3a512MUtCk
478,3,41,ak Idung Iniang Primary Health Centre,Rural,"","","","","",1,12,1,0,,xSWM7dMRq1L
475,3,41,ak GoodCare Medical Centre,Urban,"","","","","",1,12,1,0,,fgi4Bcau2Dk
468,3,40,ak Okoro Inyong Health Centre,Rural,"","","","","",1,12,1,0,,nfleAxI8QCz
2855,3,69,ak St. Luke's Hospital Anua,Public,,,,,,1,14,1,0,,
2856,3,41,ak Eket Immunuel General Hospital,Public,,,,,,1,14,1,0,,
467,3,40,ak Ikonta Health Centre,Rural,"","","","","",1,12,1,0,,qOW23WwZyyJ
2823,3,59,ak Cottage Hospital, Akai Ubium,Public,,,,,,1,14,1,0,,
462,3,40,ak Amadaka Health Centre,Rural,"","","","","",1,12,1,0,,S4lYWUe4K49
2822,3,56,ak Cottage Hospital, Ikot Abia,Public,,,,,,1,14,1,0,,
2821,3,54,ak Mary Slessor General Hospital,Public,,,,,,1,14,1,0,,
2820,3,59,ak Cottage Hospital, Ikot Ekpene Udo,Public,,,,,,1,14,1,0,,
457,3,39,ak Otoro 1 Health Center,Rural,"","","","","",1,12,1,0,,o4DffTL1KU0
450,3,39,ak Ibong Otoro Primary Health Centre,Rural,"","","","","",1,12,1,0,,vnxrWel6IbK
461,3,39,ak Utu Abak Health Post,Rural,"","","","","",1,12,1,0,,UqKecVxzTMb
2811,3,60,ak Model primary Health Centre,Public,,,,,,1,14,1,0,,
2757,3,69,ak Heartland Alliance,Primary,"","","","","",1,12,1,0,,
2817,3,51,ak Ikot Abasi General Hospital,Public,,,,,,1,14,1,0,,
1782,9,185,cr Initiative for Peoples Good Health (IPGH),Urban,"","","","","",1,12,1,0,,
2159,20,400,kn Society for Women and Aids in Africa Nigeria CSO (Kano),Urban,"","","","","",1,12,1,0,,
2141,20,396,kn Kura surgery & Maternity Clinic,Rural,"","","","","",1,12,1,0,,
2120,20,395,kn Kasuwar Model Primary Health Centre ,Rural,"","","","","",1,12,1,0,,
2051,20,381,kn Universal Clinic and Maternity,Urban,"","","","","",1,12,1,0,,
2098,20,390,kn Community Health Research Initiative,Urban,"","","","","",1,12,1,0,,
2081,20,388,kn Jama a Primary Health Centre,Rural,"","","","","",1,12,1,0,,
2050,20,381,kn Sumar Specialist Clinic ,Urban,"","","","","",1,12,1,0,,
2025,20,380,kn Rufai Health Post,Rural,"","","","","",1,12,1,0,,
2020,20,380,kn Dariyar Shere Health Post ,Rural,"","","","","",1,12,1,0,,
1984,20,377,Kn Mahuta Dalal Clinic ,Rural,"","","","","",1,12,1,0,,
2023,20,380,kn Maraku Primary Health Centre ,Rural,"","","","","",1,12,1,0,,
2024,20,380,kn Riruwai Basic Health Centre ,Rural,"","","","","",1,12,1,0,,
1959,20,370,kn Unguwar Bai Health Post ,Rural,"","","","","",1,12,1,0,,
1947,18,342,jg Sankara Primary Health Centre ,Rural,"","","","","",1,12,1,0,,
1951,20,370,kn Ajingi Primary Health Centre ,Rural,"","","","","",1,12,1,0,,
1931,18,332,jg Gabari Primary Health Centre ,Rural,"","","","","",1,12,1,0,,
1887,12,237,ed Lift Above Poverty Organisation (LAPO),Urban,"","","","","",1,12,1,0,,
1915,12,237,ed HU PACE Edo State Community Pharmacist,Urban,"","","","","",1,12,1,0,,
1829,9,186,cr Women Development Health Centre,Rural,"","","","","",1,12,1,0,,
1826,9,186,cr Wanokom Health Centre,Rural,"","","","","",1,12,1,0,,
1824,9,186,cr Wanikade Primary Health Centre,Rural,"","","","","",1,12,1,0,,
1881,12,237,ed Department of Health Service Providers,Rural,"","","","","",1,12,1,0,,
1877,12,233,ed Teens and Youths,Rural,"","","","","",1,12,1,0,,
1927,18,325,jg Village Community Development Initiative,Urban,"","","","","",1,12,1,0,,
1926,18,325,jg Society for Women Development And Empowerment,Urban,"","","","","",1,12,1,0,,
1892,12,236,ed evboenogbon (Camp 34) Primary Health Centre,Rural,"","","","","",1,12,1,0,,
1940,18,334,jg Kwatalo Primary Health Centre ,Rural,"","","","","",1,12,1,0,,
1930,18,332,jg Agumau Primary Health Centre ,Rural,"","","","","",1,12,1,0,,
1945,18,342,jg ChaiChai Primary Health Centre ,Rural,"","","","","",1,12,1,0,,
1948,18,343,jg Roni Primary Health Centre ,Rural,"","","","","",1,12,1,0,,
1966,20,372,kn Sere – Sere Health Clinic,Rural,"","","","","",1,12,1,0,,
2110,20,390,kn Support for Women and Teenage Children (SWATCH),Urban,"","","","","",1,12,1,0,,
2099,20,390,kn Emirs Palace Primary Health Centre,Urban,"","","","","",1,12,1,0,,
2136,20,396,kn Hadeja Jama are Health Centre,Rural,"","","","","",1,12,1,0,,
2143,20,396,kn Sa adatu Private Clinic & Maternity,Rural,"","","","","",1,12,1,0,,
2144,20,396,kn Sani Marshal Maternity Centre ,Rural,"","","","","",1,12,1,0,,
2184,20,404,kn Shanono Primary Health Care Centre,Rural,"","","","","",1,12,1,0,,
2193,20,405,kn Karofi Health Post ,Rural,"","","","","",1,12,1,0,,
1812,9,186,cr Ipuole Ebo Health Centre,Rural,"","","","","",1,12,1,0,,
2195,20,405,kn Massu Basic Health Centre ,Rural,"","","","","",1,12,1,0,,
1804,9,186,cr Health Post Okpodo,Rural,"","","","","",1,12,1,0,,
1800,9,186,cr Daughters of Mary Sons of Joseph Foundation,Rural,"","","","","",1,12,1,0,,
2196,20,405,kn Patricia Maternal and Child Health Centre ,Rural,"","","","","",1,12,1,0,,
1801,9,186,cr Echumofana Primary Health Centre,Rural,"","","","","",1,12,1,0,,
1717,9,183,cr Ito Central Health Centre,Rural,"","","","","",1,12,1,0,,
1734,9,184,cr Egbung Health Centre,Rural,"","","","","",1,12,1,0,,
1689,9,182,cr Ohong Health Centre,Rural,"","","","","",1,12,1,0,,
1687,9,182,cr Obudu Primary Health Centre,Rural,"","","","","",1,12,1,0,,
1677,9,182,cr Begiaka Health Centre,Rural,"","","","","",1,12,1,0,,
2316,25,520,la Hoares Memorial Methodist Cathedral Yaba Clinic,Urban,"","","","","",1,12,1,0,,
2752,17,316,im Owerri Federal Medical Centre,Tertiary,,,,,,0,,1,0,,
2361,25,525,la Havana Specialist Hospital,Urban,"","","","","",1,12,1,0,,
2276,25,517,la Humanity Family Foundation For Peace and Development,Urban,"","","","","",1,12,1,0,,
2325,25,520,la St Lukes Hospital,Urban,"","","","","",1,12,1,0,,
2256,25,511,la Access Hospital,Rural,"","","","","",1,12,1,0,,
2313,25,520,la Blissful Life for Youth Society of Nigeria,Urban,"","","","","",1,12,1,0,,
2239,25,507,la Oridili Primary Health Centre,Urban,"","","","","",1,12,1,0,,
2268,25,511,la Mogogbo Primary Health Centre,Rural,"","","","","",1,12,1,0,,
2607,33,700,ri Obioha Model Primary Health Centre,Rural,"","","","","",1,12,1,0,,
2641,33,703,ri David Bassey Ikpeme Foundation,Urban,"","","","","",1,12,1,0,,
2513,33,696,ri Ebony Hospital Ltd Rumuola,Urban,"","","","","",1,12,1,0,,
2745,36,746,yo Green Environmental Support and Development Initiative,Urban,"","","","","",1,12,1,0,,
2317,25,520,la JAKINS Ministry,Urban,"","","","","",1,12,1,0,,
2487,33,694,ri Igwurutta Model Primary Health Centre,Rural,"","","","","",1,12,1,0,,
2787,4,87,an Pieta Hospital and Maternity,Private,,,,,,1,14,1,0,,PttnAYh7HHG
2824,17,316,im Imo Specialist Hospital, Owerri,Public,,,,,,1,14,1,0,,
2761,33,703,ri Strengthening HIV Prevention Services for Most at Risk-Persons- One Stop Shop (OSS) Centre,Private,"",,,,,,,1,0,,
2800,33,703,ri Intercontinental Laboratory,Private,,,,,,1,14,1,0,,
2751,29,601,on Owo Federal Medical Centre,Tertiary,,,,,,1,12,1,0,,
2758,9,176,cr Heartland Alliance,Primary,"","","","","",1,12,1,0,,
2848,33,693,ri General Hospital Bodo,Public,,,,,,1,14,1,0,,
2846,33,703,ri Health of the Sick,Private,,,,,,1,14,1,0,,
2847,33,703,ri Resource Centre,Private,,,,,,1,14,1,0,,
2845,33,695,ri Genreal Hospital Bori,Public,,,,,,1,14,1,0,,
2844,31,640,oy Ibadan Central Hospital,Private,,,,,,1,14,1,0,,
2842,31,637,oy Comfort Medical Centre, Oyo,Private,,,,,,1,14,1,0,,
2843,31,656,oy LAD Medical Centre, Ibadan,Private,,,,,,1,14,1,0,,
2840,31,642,oy Olugbon Medical Centre, Igboora,Private,,,,,,1,14,1,0,,
2838,31,652,oy BOWEN University Teaching Hospital,Private,,,,,,1,14,1,0,,
2839,31,637,oy Ola Catholic Hospital, Oluyoro, Ibadan,Private,,,,,,1,14,1,0,,
2841,31,661,oy Shekina Medical Centre, Oyo,Private,,,,,,1,14,1,0,,
2835,31,661,oy State Hospital Oyo,Public,,,,,,1,14,1,0,,
2836,31,663,oy State Hospital Saki,Public,,,,,,1,14,1,0,,
2837,31,643,oy General Hospital Eruwa,Public,,,,,,1,14,1,0,,
2834,19,356,kd Salamat,Private,,,,,,1,14,1,0,,
2832,19,356,kd Sefa Hospital,Private,,,,,,1,14,1,0,,
2831,19,368,kd RH Zonkwa,Public,,,,,,1,14,1,0,,
2830,19,350,kd GH Rigasa,Public,,,,,,1,14,1,0,,
2829,19,369,kd St.Likes Hospital Wusasa,Private,,,,,,1,14,1,0,,
2828,19,351,kd GH Ikara,Public,,,,,,1,14,1,0,,
2827,17,314,im Chiwendu Hospital Awomama,Private,,,,,,1,14,1,0,,
2826,17,301,im Mbano Joint Hospital,Pivate,,,,,,1,14,1,0,,
2825,17,312,im St. Damian Catholic Hospital, Orlu,Private,,,,,,1,14,1,0,,
2850,33,690,ri Model Primary Health Centre Akpajo,Public,,,,,,1,14,1,0,,
2849,33,690,ri General Hospital Eleme,Public,,,,,,1,14,1,0,,
2852,33,684,ri General Hospital Joinkrama,Public,,,,,,1,14,1,0,,
2851,33,692,ri General Hospital Okomoko,Public,,,,,,1,14,1,0,,
2853,33,699,ri General Hospital Okrika,Public,,,,,,1,14,1,0,,
2867,12,236,Abudu General Hospital,Public,"","","","","",1,14,1,0,,
2854,33,702,ri Comprehensive Health Centre Oyigbo,Public,,,,,,1,14,1,0,,
2899,5,97,General Hospital Gamawa,Public,"","","","","",1,14,1,0,,
2869,12,241,General Hospital Sabongida Ora,Public,"","","","","",1,14,1,0,,
2874,1,10,King of Kings Specialist Hospital,Public,"","","","","",1,14,1,0,,
2898,5,95,General Hospital Darazo,Public,"","","","","",1,14,1,0,,
2870,12,228,Oriaifo Medical Centre,Public,"","","","","",1,14,1,0,,
2857,28,578,General Hospital Obafemi Owode,Public,"","","","","",1,14,1,0,,
2876,1,14,Denokem Hsopital,Public,"","","","","",1,14,1,0,,
2877,1,17,General Hospital Umu Nneochi,Public,"","","","","",1,14,1,0,,
2882,2,38,Adamawa Hospital, Yola,Public,"","","","","",1,14,1,0,,
2883,2,20,General Hospital, Ganye,Public,"","","","","",1,14,1,0,,
2886,2,27,Cottage Hospital Gulak,Public,"","","","","",1,14,1,0,,
2888,2,37,Boshang Clinic & Maternity,Public,"","","","","",1,14,1,0,,
2889,4,86,Onitsha General Hospital,Public,"","","","","",1,14,1,0,,
2890,4,78,Evans Specialist Hospital,Public,"","","","","",1,14,1,0,,
2894,4,71,General Hospital Umueri,Public,"","","","","",1,14,1,0,,
2895,4,84,General Hospital, Ukpor,Public,"","","","","",1,14,1,0,,
2896,5,91,General Hospital Alkaleri,Public,"","","","","",1,14,1,0,,
2905,6,116,Cottage Hospital, Ebedebiri,Public,"","","","","",1,14,1,0,,
